color,sourceID,size,targetID,label
#69c719,客户关联关系,1,备注,has
#69c719,客户关联关系,1,创建人,has
#69c719,客户关联关系,1,创建时间,has
#69c719,客户关联关系,1,更新人,has
#69c719,客户关联关系,1,更新时间,has
#69c719,客户关联关系,1,关联关系描述,has
#69c719,客户关联关系,1,关联客户号,has
#69c719,客户关联关系,1,关联客户类型,has
#69c719,客户关联关系,1,关联客户序号,has
#69c719,客户关联关系,1,关系编号,has
#69c719,客户关联关系,1,关系类型,has
#69c719,客户关联关系,1,记录状态,has
#69c719,客户关联关系,1,截止日期,has
#69c719,客户关联关系,1,起始日期,has
#69c719,客户关联关系,1,数据来源,has
#69c719,客户基本信息,1,成立时间,has
#69c719,客户基本信息,1,创建机构,has
#69c719,客户基本信息,1,创建人,has
#69c719,客户基本信息,1,创建时间,has
#69c719,客户基本信息,1,打印语言,has
#69c719,客户基本信息,1,地址模式,has
#69c719,客户基本信息,1,法人代表,has
#69c719,客户基本信息,1,法人证件号码,has
#69c719,客户基本信息,1,法人证件种类,has
#69c719,客户基本信息,1,废止人,has
#69c719,客户基本信息,1,废止日期,has
#69c719,客户基本信息,1,废止原因,has
#69c719,客户基本信息,1,分配标志,has
#69c719,客户基本信息,1,更新机构,has
#69c719,客户基本信息,1,更新人,has
#69c719,客户基本信息,1,更新日期,has
#69c719,客户基本信息,1,关联客户标志,has
#69c719,客户基本信息,1,行业补充分类,has
#69c719,客户基本信息,1,核心交易状态,has
#69c719,客户基本信息,1,核心客户种类,has
#69c719,客户基本信息,1,核心状态,has
#69c719,客户基本信息,1,集团客户标志,has
#69c719,客户基本信息,1,金融机构类型,has
#69c719,客户基本信息,1,进出口权标志,has
#69c719,客户基本信息,1,经济性质,has
#69c719,客户基本信息,1,境内外标志,has
#69c719,客户基本信息,1,开行行业代码,has
#69c719,客户基本信息,1,开行特色行业,has
#69c719,客户基本信息,1,开户机构,has
#69c719,客户基本信息,1,开户日期,has
#69c719,客户基本信息,1,客户等级分类,has
#69c719,客户基本信息,1,客户分类,has
#69c719,客户基本信息,1,客户简称,has
#69c719,客户基本信息,1,客户阶段,has
#69c719,客户基本信息,1,客户经理A,has
#69c719,客户基本信息,1,客户经理B,has
#69c719,客户基本信息,1,客户类别,has
#69c719,客户基本信息,1,客户明细类别,has
#69c719,客户基本信息,1,客户年度优先等级,has
#69c719,客户基本信息,1,客户全称,has
#69c719,客户基本信息,1,客户首合同日期,has
#69c719,客户基本信息,1,客户信息源,has
#69c719,客户基本信息,1,客户信用等级,has
#69c719,客户基本信息,1,客户状态,has
#69c719,客户基本信息,1,客我工作关系,has
#69c719,客户基本信息,1,客我供求关系,has
#69c719,客户基本信息,1,老行业代码,has
#69c719,客户基本信息,1,老金融机构代码,has
#69c719,客户基本信息,1,临时编号,has
#69c719,客户基本信息,1,企业规模,has
#69c719,客户基本信息,1,企业级别,has
#69c719,客户基本信息,1,清户时间,has
#69c719,客户基本信息,1,是否金融机构,has
#69c719,客户基本信息,1,是否临时客户,has
#69c719,客户基本信息,1,是否纳税,has
#69c719,客户基本信息,1,是否内部客户,has
#69c719,客户基本信息,1,是否清户,has
#69c719,客户基本信息,1,是否上市企业,has
#69c719,客户基本信息,1,是否中小企业,has
#69c719,客户基本信息,1,是否重大客户,has
#69c719,客户基本信息,1,数据同步状态,has
#69c719,客户基本信息,1,所属分行,has
#69c719,客户基本信息,1,所属行业,has
#69c719,客户基本信息,1,所属机构,has
#69c719,客户基本信息,1,所属区域,has
#69c719,客户基本信息,1,所在地区,has
#69c719,客户基本信息,1,所在国家,has
#69c719,客户基本信息,1,投融资平台类型,has
#69c719,客户基本信息,1,业务模块授权情况,has
#69c719,客户基本信息,1,英文简称,has
#69c719,客户基本信息,1,英文全称,has
#69c719,客户基本信息,1,优先等级认定时间,has
#69c719,客户基本信息,1,重大客户认定时间,has
#69c719,客户基本信息,1,主客户标志,has
#69c719,客户基本信息,1,总资产,has
#69c719,客户基本信息,1,总资产币种,has
#69c719,客户基本信息,1,组织机构代码,has
#69c719,客户基本信息,1,组织机构类型,has
#69c719,按分行统计外币贷款余额,1,分行贷款余额,has
#69c719,按客户统计外币贷款余额,1,按分行统计外币贷款余额,extend
#69c719,按客户统计外币贷款余额,1,分行号,has
#69c719,按客户统计外币贷款余额,1,客户编号,has
#69c719,按客户统计外币贷款余额,2,客户贷款余额汇总,has
#69c719,按客户统计外币贷款余额,1,客户名称,has
#69c719,保证信息,1,保证类型,has
#69c719,保证信息,1,保证人名称,has
#69c719,保证信息,1,保证人状态,has
#69c719,保证信息,1,创建人,has
#69c719,保证信息,1,创建时间,has
#69c719,保证信息,1,担保限额,has
#69c719,保证信息,1,分类状态,has
#69c719,保证信息,1,国金局信贷局管理,has
#69c719,保证信息,1,监管状态,has
#69c719,保证信息,1,客户状态,has
#69c719,保证信息,1,修改人,has
#69c719,保证信息,1,修改时间,has
#69c719,本金本息拖欠日终表,1,币种,has
#69c719,本金本息拖欠日终表,1,贷款类型,has
#69c719,本金本息拖欠日终表,1,贷款余额,has
#69c719,本金本息拖欠日终表,1,贷款子类型,has
#69c719,本金本息拖欠日终表,1,分行号,has
#69c719,本金本息拖欠日终表,1,核心发放号,has
#69c719,本金本息拖欠日终表,1,回收类型代码,has
#69c719,本金本息拖欠日终表,1,回收类型名称,has
#69c719,本金本息拖欠日终表,1,借贷关系,has
#69c719,本金本息拖欠日终表,1,客户名称,has
#69c719,本金本息拖欠日终表,1,是否核销,has
#69c719,本金本息拖欠日终表,1,拖欠ID,has
#69c719,本金本息拖欠日终表,1,拖欠状态,has
#69c719,本金本息拖欠日终表,1,应收日期,has
#69c719,本息回收信息,1,备注,has
#69c719,本息回收信息,1,本金还款币别,has
#69c719,本息回收信息,1,本金还款金额,has
#69c719,本息回收信息,1,本金扣款科目,has
#69c719,本息回收信息,1,本金扣款余额,has
#69c719,本息回收信息,1,本金扣款帐户,has
#69c719,本息回收信息,1,本金账户类型,has
#69c719,本息回收信息,1,本息回收id,has
#69c719,本息回收信息,1,本息回收编号,has
#69c719,本息回收信息,1,处理环节代码,has
#69c719,本息回收信息,1,处理状态代码,has
#69c719,本息回收信息,1,创建日期,has
#69c719,本息回收信息,1,贷款发放信息,association
#69c719,本息回收信息,1,贷款号信息,association
#69c719,本息回收信息,1,贷款开立还款计划,association
#69c719,本息回收信息,1,贷款项提前还款信息,association
#69c719,本息回收信息,1,贷款种类,has
#69c719,本息回收信息,1,费用,has
#69c719,本息回收信息,1,付款用途,has
#69c719,本息回收信息,1,更新日期,has
#69c719,本息回收信息,1,国外银行业务编号,has
#69c719,本息回收信息,1,还款日期,has
#69c719,本息回收信息,1,还款原因代码,has
#69c719,本息回收信息,1,合同编号,has
#69c719,本息回收信息,1,回收计划信息,association
#69c719,本息回收信息,1,回收类型,has
#69c719,本息回收信息,1,汇款附言,has
#69c719,本息回收信息,1,计划还款金额,has
#69c719,本息回收信息,1,借款人id,has
#69c719,本息回收信息,1,经办机构,has
#69c719,本息回收信息,1,经办人编号,has
#69c719,本息回收信息,1,境外帐户,has
#69c719,本息回收信息,1,利息还款币别,has
#69c719,本息回收信息,1,利息还款金额,has
#69c719,本息回收信息,1,利息扣款科目,has
#69c719,本息回收信息,1,利息扣款余额,has
#69c719,本息回收信息,1,利息扣款帐号,has
#69c719,本息回收信息,1,利息账户类型,has
#69c719,本息回收信息,1,起息日,has
#69c719,本息回收信息,1,申请类型代码,has
#69c719,本息回收信息,1,申请日期,has
#69c719,本息回收信息,1,申请状态代码,has
#69c719,本息回收信息,1,审批结论代码,has
#69c719,本息回收信息,1,审批日期,has
#69c719,本息回收信息,1,是否贷款结清,has
#69c719,本息回收信息,1,收益人,has
#69c719,本息回收信息,1,收益人ACNO,has
#69c719,本息回收信息,1,收益人开户行,has
#69c719,本息回收信息,1,收益人开户行ACNO,has
#69c719,本息回收信息,1,送审说明,has
#69c719,本息回收信息,1,我行业务编号,has
#69c719,本息回收信息,1,业务类型,has
#69c719,本息回收信息,1,业务类型代码,has
#69c719,本息回收信息,1,中间行,has
#69c719,次新信用评级明细,1,等级有效日期,has
#69c719,次新信用评级明细,1,对应的实际信用等级,has
#69c719,次新信用评级明细,1,较新认定日期,has
#69c719,次新信用评级明细,1,信用等级排序,has
#69c719,大额客户不良情况信息,1,不良贷款率,has
#69c719,大额客户不良情况信息,1,不良贷款余额,has
#69c719,大额客户不良情况信息,1,次级类贷款余额,has
#69c719,大额客户不良情况信息,1,贷款余额,has
#69c719,大额客户不良情况信息,1,关注类贷款余额,has
#69c719,大额客户不良情况信息,1,机构号,has
#69c719,大额客户不良情况信息,1,机构名称,has
#69c719,大额客户不良情况信息,1,可疑类贷款余额,has
#69c719,大额客户不良情况信息,1,客户名称,has
#69c719,大额客户不良情况信息,1,客户注册地址,has
#69c719,大额客户不良情况信息,1,客户组织机构代码,has
#69c719,大额客户不良情况信息,1,授信额度,has
#69c719,大额客户不良情况信息,1,数据批次,has
#69c719,大额客户不良情况信息,1,损失类贷款余额,has
#69c719,大额客户不良情况信息,1,所属行政区划代码,has
#69c719,大额客户不良情况信息,1,所属行政区划代码名称,has
#69c719,大额客户不良情况信息,1,正常类贷款余额,has
#69c719,大额客户关联零售违约情况,1,贷款余额,has
#69c719,大额客户关联零售违约情况,1,关联违约人名称,has
#69c719,大额客户关联零售违约情况,1,关联违约人证件代码,has
#69c719,大额客户关联零售违约情况,1,关联违约人证件类型,has
#69c719,大额客户关联零售违约情况,1,机构号,has
#69c719,大额客户关联零售违约情况,1,机构名称,has
#69c719,大额客户关联零售违约情况,1,客户名称,has
#69c719,大额客户关联零售违约情况,1,客户注册地址,has
#69c719,大额客户关联零售违约情况,1,客户组织机构代码,has
#69c719,大额客户关联零售违约情况,1,授信额度,has
#69c719,大额客户关联零售违约情况,1,数据批次,has
#69c719,大额客户关联零售违约情况,1,违约类型,has
#69c719,大额客户关联零售违约情况,1,违约天数,has
#69c719,大额客户关联零售违约情况,1,与本企业关系类型,has
#69c719,大额客户限制类行业贷款情况,1,贷款余额,has
#69c719,大额客户限制类行业贷款情况,1,机构号,has
#69c719,大额客户限制类行业贷款情况,1,机构名称,has
#69c719,大额客户限制类行业贷款情况,1,客户名称,has
#69c719,大额客户限制类行业贷款情况,1,客户注册地址,has
#69c719,大额客户限制类行业贷款情况,1,客户组织机构代码,has
#69c719,大额客户限制类行业贷款情况,1,授信额度,has
#69c719,大额客户限制类行业贷款情况,1,数据批次,has
#69c719,大额客户限制类行业贷款情况,1,所属行政区划代码,has
#69c719,大额客户限制类行业贷款情况,1,所属行政区划代码名称,has
#69c719,大额客户限制类行业贷款情况,1,限制类行业不良贷款余额,has
#69c719,大额客户限制类行业贷款情况,1,限制类行业贷款不良率,has
#69c719,大额客户限制类行业贷款情况,1,限制类行业贷款率,has
#69c719,大额客户限制类行业贷款情况,1,限制类行业贷款余额,has
#69c719,大额客户预警,1,不良贷款,has
#69c719,大额客户预警,1,不良贷款率,has
#69c719,大额客户预警,1,次级类贷款,has
#69c719,大额客户预警,1,贷款金额,has
#69c719,大额客户预警,1,地区,has
#69c719,大额客户预警,1,地区名称,has
#69c719,大额客户预警,1,风险类型,has
#69c719,大额客户预警,1,关注类贷款,has
#69c719,大额客户预警,1,机构号,has
#69c719,大额客户预警,1,机构名称,has
#69c719,大额客户预警,1,可疑类贷款,has
#69c719,大额客户预警,1,客户地址,has
#69c719,大额客户预警,1,客户名称,has
#69c719,大额客户预警,1,客户组织机构代码,has
#69c719,大额客户预警,1,批次,has
#69c719,大额客户预警,1,授信额度,has
#69c719,大额客户预警,1,损失类贷款,has
#69c719,大额客户预警,1,正常类贷款,has
#69c719,贷款发放信息,1,保费,has
#69c719,贷款发放信息,1,报表统计标识,has
#69c719,贷款发放信息,1,备注,has
#69c719,贷款发放信息,1,币别,has
#69c719,贷款发放信息,1,处理环节代码,has
#69c719,贷款发放信息,1,处理状态代码,has
#69c719,贷款发放信息,1,创建时间,has
#69c719,贷款发放信息,1,代理行标示,has
#69c719,贷款发放信息,1,贷款发放编号,has
#69c719,贷款发放信息,1,贷款号信息,association
#69c719,贷款发放信息,1,贷款开立还款计划,association
#69c719,贷款发放信息,1,贷款项提前还款信息,association
#69c719,贷款发放信息,1,贷款种类,has
#69c719,贷款发放信息,1,担保种类,has
#69c719,贷款发放信息,1,当地费用,has
#69c719,贷款发放信息,1,对外贷款协议签订及修改日期,has
#69c719,贷款发放信息,1,对外借款协议金额,has
#69c719,贷款发放信息,1,发放到期日期,has
#69c719,贷款发放信息,1,发放计划信息,extend
#69c719,贷款发放信息,1,发放金额,has
#69c719,贷款发放信息,1,发放日期,has
#69c719,贷款发放信息,1,发放账户,has
#69c719,贷款发放信息,1,发票号,has
#69c719,贷款发放信息,1,发送核心标志,has
#69c719,贷款发放信息,1,更新日期,has
#69c719,贷款发放信息,1,行外合同编号,has
#69c719,贷款发放信息,1,合同编号,has
#69c719,贷款发放信息,1,核算产品子类,has
#69c719,贷款发放信息,1,核心发放号,has
#69c719,贷款发放信息,1,回收计划信息,extend
#69c719,贷款发放信息,1,汇率,has
#69c719,贷款发放信息,1,交易来源,has
#69c719,贷款发放信息,1,借款人id,has
#69c719,贷款发放信息,1,经办机构,has
#69c719,贷款发放信息,1,经办人编号,has
#69c719,贷款发放信息,1,境外贷款银行,has
#69c719,贷款发放信息,1,开户行全称,has
#69c719,贷款发放信息,1,开户行账号,has
#69c719,贷款发放信息,1,买方名称,has
#69c719,贷款发放信息,1,卖方名称,has
#69c719,贷款发放信息,1,批复日期,has
#69c719,贷款发放信息,1,其他所需说明情况,has
#69c719,贷款发放信息,1,商务合同号,has
#69c719,贷款发放信息,1,商务合同签订日期,has
#69c719,贷款发放信息,1,申请类型代码,has
#69c719,贷款发放信息,1,申请日期,has
#69c719,贷款发放信息,1,申请状态代码,has
#69c719,贷款发放信息,1,审批结论代码,has
#69c719,贷款发放信息,1,收益人全称,has
#69c719,贷款发放信息,1,送审说明,has
#69c719,贷款发放信息,1,提款类别,has
#69c719,贷款发放信息,1,提款协议签订日期,has
#69c719,贷款发放信息,1,提款组别,has
#69c719,贷款发放信息,1,网银发放序号,has
#69c719,贷款发放信息,1,网银发起人,has
#69c719,贷款发放信息,1,文件编号,has
#69c719,贷款发放信息,1,业务类型代码,has
#69c719,贷款发放信息,1,已发放金额,has
#69c719,贷款发放信息,1,银团产品类型,has
#69c719,贷款发放信息,1,银团发放类型,has
#69c719,贷款发放信息,1,原贷款发放id,has
#69c719,贷款发放信息,1,原因代码,has
#69c719,贷款发放信息,1,账户类型,has
#69c719,贷款发放信息,1,支付比例,has
#69c719,贷款发放信息,1,中间账户行名称,has
#69c719,贷款发放信息,1,中间账户行账号,has
#69c719,贷款发放信息,1,主担保类型,has
#69c719,贷款发放信息,1,转存科目,has
#69c719,贷款发放信息,1,转贷费率,has
#69c719,贷款号信息,1,本金本息拖欠日终表,isa
#69c719,贷款号信息,1,币种,has
#69c719,贷款号信息,1,成员行编号,has
#69c719,贷款号信息,1,贷款号类型,has
#69c719,贷款号信息,1,贷款回收计划调整,association
#69c719,贷款号信息,1,贷款金额,has
#69c719,贷款号信息,1,贷款开立还款计划,association
#69c719,贷款号信息,1,贷款开立信息,extend
#69c719,贷款号信息,1,贷款项提前还款信息,association
#69c719,贷款号信息,1,贷款状态,has
#69c719,贷款号信息,1,到期日期,has
#69c719,贷款号信息,1,发放截止日期,has
#69c719,贷款号信息,1,发放台账表,extend
#69c719,贷款号信息,1,核算产品类型,has
#69c719,贷款号信息,1,核算产品子类,has
#69c719,贷款号信息,1,核心交易状态,has
#69c719,贷款号信息,1,汇率,has
#69c719,贷款号信息,1,汇率类型,has
#69c719,贷款号信息,1,经办机构,has
#69c719,贷款号信息,1,经办人员,has
#69c719,贷款号信息,1,客户基本信息,association
#69c719,贷款号信息,1,期限,has
#69c719,贷款号信息,1,期限单位,has
#69c719,贷款号信息,1,起始日期,has
#69c719,贷款号信息,1,是否本行,has
#69c719,贷款号信息,1,是否循环使用,has
#69c719,贷款号信息,1,提前还款信息,isa
#69c719,贷款号信息,1,业务数据标识,has
#69c719,贷款号信息,1,银团成员id,has
#69c719,贷款号信息,1,银团成员份额id,has
#69c719,贷款号信息,1,质量分类结果相关信息,extend
#69c719,贷款号信息,1,资产质量分类级别,has
#69c719,贷款号信息,1,资产质量分类日期,has
#69c719,贷款回收计划调整,1,本次提前还款金额,has
#69c719,贷款回收计划调整,1,回收计划调整id,has
#69c719,贷款回收计划调整,1,提前还款币种,has
#69c719,贷款开立还款计划,1,创建时间,has
#69c719,贷款开立还款计划,1,贷款回收计划调整,extend
#69c719,贷款开立还款计划,1,更新时间,has
#69c719,贷款开立还款计划,1,还款金额,has
#69c719,贷款开立还款计划,1,还款日期,has
#69c719,贷款开立还款计划,1,合同还款计划id,has
#69c719,贷款开立还款计划,1,回收计划删除标志,has
#69c719,贷款开立还款计划,1,回收计划信息,isa
#69c719,贷款开立还款计划,1,已发放金额,has
#69c719,贷款开立还款计划,1,已还款金额,has
#69c719,贷款开立信息,1,本息回收信息,extend
#69c719,贷款开立信息,1,标准贷款种类,has
#69c719,贷款开立信息,1,处理状态,has
#69c719,贷款开立信息,1,创建时间,has
#69c719,贷款开立信息,1,贷款发放信息,association
#69c719,贷款开立信息,3,贷款号,has
#69c719,贷款开立信息,1,贷款号信息,association
#69c719,贷款开立信息,1,贷款回收计划调整,association
#69c719,贷款开立信息,1,贷款开立编号,has
#69c719,贷款开立信息,1,贷款开立还款计划,association
#69c719,贷款开立信息,1,贷款人编号,has
#69c719,贷款开立信息,1,贷款项提前还款信息,isa
#69c719,贷款开立信息,1,贷款用途代码,has
#69c719,贷款开立信息,1,贷款用途描述,has
#69c719,贷款开立信息,1,贷款种类,has
#69c719,贷款开立信息,1,贷款状态,has
#69c719,贷款开立信息,1,到期日期,has
#69c719,贷款开立信息,1,等值业务类型,has
#69c719,贷款开立信息,1,发放,extend
#69c719,贷款开立信息,1,发放计划信息,association
#69c719,贷款开立信息,1,罚息的复利,has
#69c719,贷款开立信息,1,复利的复利,has
#69c719,贷款开立信息,1,更新时间,has
#69c719,贷款开立信息,1,国际业务代码,has
#69c719,贷款开立信息,1,还款计划变更方式,has
#69c719,贷款开立信息,3,合同号,has
#69c719,贷款开立信息,1,回收计划信息,isa
